DEPTH,BVW,KLOGH,PHIF,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3327.965456,0.040100001,57.75429916,0.172499999,0.182500005,73.63359833,31.65749931,0.166500002,0,2.370300055,17.94869995,Sandstone
3328.117856,0.0418,45.09550095,0.174600005,0.193599999,73.20770264,33.39670181,0.167199999,0,2.36500001,16.50090027,Sandstone
3328.270257,0.044500001,27.85689926,0.171800002,0.210199997,74.65470123,36.00870132,0.162699997,0,2.368000031,14.18610001,Sandstone
3328.422657,0.044300001,33.59260178,0.172999993,0.203899994,78.29599762,35.00859833,0.1567,0,2.35739994,14.27509975,Sandstone
3328.575057,0.044599999,49.9632988,0.1822,0.194999993,79.01529694,33.62080002,0.165199995,0,2.340600014,14.37370014,Sandstone
3328.727457,0.042800002,81.99659729,0.195500001,0.185299993,78.89749908,32.09870148,0.171200007,0,2.308799982,16.43790054,Sandstone
3328.879858,0.041200001,105.6790009,0.200200006,0.178900003,83.40830231,31.0904007,0.159899995,0,2.281699896,18.23270035,Sandstone
3329.032258,0.035599999,201.8968964,0.213799998,0.163499996,85.92780304,28.67250061,0.172099993,0,2.256400108,26.77829933,Sandstone
3329.184658,0.030999999,282.4833069,0.214300007,0.150800005,85.54979706,26.68289948,0.176100001,0,2.25970006,37.51010132,Sandstone
3329.337059,0.028899999,284.3059998,0.203199998,0.142700002,82.17639923,25.4022007,0.156100005,0,2.268699884,43.0617981,Sandstone
3329.489459,0.0265,329.4375,0.194600001,0.130899996,89.70449829,23.54509926,0.158299997,0,2.296299934,51.21749878,Sandstone
3329.641859,0.025599999,299.6097107,0.180999994,0.124799997,85.61329651,22.59830093,0.150000006,0,2.326299906,53.52429962,Sandstone
3329.79426,0.0244,313.8898926,0.174099997,0.118100002,83.9865036,21.54400063,0.154899999,0,2.352099895,58.30160141,Sandstone
3329.94666,0.0242,253.8175049,0.174400002,0.126599997,81.9233017,22.87269974,0.147499993,0,2.342499971,59.97069931,Sandstone
3330.09906,0.0242,269.5415955,0.167500004,0.1193,83.21649933,21.72579956,0.138799995,0,2.352699995,58.15950012,Limestone
3330.251461,0.023399999,163.1661987,0.1514,0.127299994,82.18900299,22.98509979,0.132300004,0,2.391799927,59.98139954,Limestone
3330.403861,0.0221,87.51329803,0.113200001,0.1241,83.29219818,22.48999977,0.105700001,0,2.472300053,58.21749878,Limestone
3330.556261,0.020199999,42.36439896,0.0814,0.129600003,83.51429749,23.34070015,0.091799997,0,2.548799992,60.14080048,Limestone
3330.708661,0.018200001,32.12990189,0.060199998,0.125100002,85.4414978,22.64310074,0.081900001,0,2.59920001,64.15190125,Limestone
3330.861062,0.0165,22.41290092,0.044,0.127499998,89.14240265,23.01910019,0.069700003,0,2.632200003,67.99160004,Limestone
3331.013462,0.0165,25.36610031,0.042300001,0.1215,89.63469696,22.08029938,0.067599997,0,2.634599924,66.7303009,Limestone
3331.165862,0.0166,30.70750046,0.046399999,0.1171,90.66210175,21.38050079,0.066600002,0,2.621400118,68.88860321,Limestone
3331.318263,0.0187,51.61500168,0.079899997,0.120800003,92.26650238,21.96450043,0.081799999,0,2.541699886,71.07579803,Limestone
3331.470663,0.0211,124.126503,0.135800004,0.126699999,90.92040253,22.89870071,0.109800003,0,2.411099911,72.49289703,Limestone
3331.623063,0.022399999,251.2350006,0.175899997,0.128000006,90.16130066,23.10000038,0.136099994,0,2.324899912,73.29769897,Limestone
3331.775464,0.022399999,337.3825989,0.180000007,0.119499996,89.43650055,21.76819992,0.134900004,0,2.311500072,73.49279785,Limestone
3331.927864,0.022299999,297.1177063,0.175799996,0.1215,88.99369812,22.07180023,0.144400001,0,2.334800005,73.04149628,Limestone
3332.080264,0.0221,240.7734985,0.166099995,0.122699998,89.14219666,22.26420021,0.148699999,0,2.368099928,72.77819824,Sandstone
3332.232664,0.021199999,135.8968964,0.140200004,0.126399994,89.31539917,22.83810043,0.117399998,0,2.407200098,72.93270111,Sandstone
3332.385065,0.020199999,101.4408035,0.119999997,0.123300001,89.51010132,22.35110092,0.098899998,0,2.444600105,75.23010254,Sandstone
3332.537465,0.019400001,82.34120178,0.102300003,0.118799999,90.78340149,21.64439964,0.094499998,0,2.49090004,74.87509918,Sandstone
3332.689865,0.019300001,55.99549866,0.094700001,0.128199995,89.62270355,23.13129997,0.091899998,0,2.510200024,73.19219971,Sandstone
3332.842266,0.021600001,137.2870941,0.144199997,0.128800005,85.52230072,23.22870064,0.141299993,0,2.423300028,71.18640137,Sandstone
3332.994666,0.0242,365.6246948,0.219899997,0.144899994,85.00050354,25.74469948,0.178599998,0,2.246200085,69.55609894,Sandstone
3333.147066,0.025900001,957.723877,0.274199992,0.146300003,87.27179718,25.97559929,0.198899999,0,2.111399889,66.82800293,Sandstone
3333.299467,0.026699999,977.3043823,0.291399986,0.157800004,87.21250153,27.77510071,0.194499999,0,2.056200027,64.70189667,Sandstone
3333.451867,0.0265,1070.125,0.280800015,0.146799996,85.63800049,26.04199982,0.183899999,0,2.074599981,64.13839722,Sandstone
3333.604267,0.0261,669.7680054,0.247400001,0.141100004,84.84190369,25.14970016,0.171700001,0,2.157799959,61.82369995,Sandstone
3333.756668,0.0251,335.0028992,0.202700004,0.136000007,83.97239685,24.35460091,0.159099996,0,2.273499966,60.50790024,Sandstone
3333.909068,0.0241,230.8843994,0.175999999,0.131400004,82.69049835,23.62319946,0.160400003,0,2.352999926,61.26789856,Sandstone
3334.061468,0.024,209.3292999,0.169100001,0.130199999,80.79859924,23.44790077,0.156299993,0,2.368299961,60.43590164,Sandstone
3334.213868,0.024499999,320.827301,0.186900005,0.126399994,82.53820038,22.84020042,0.158000007,0,2.318500042,60.50770187,Sandstone
3334.366269,0.0252,351.0195923,0.199900001,0.132200003,83.33149719,23.75320053,0.167699993,0,2.291800022,59.29290009,Sandstone
3334.518669,0.025599999,603.8552246,0.213200003,0.1206,82.47260284,21.94149971,0.174400002,0,2.260900021,58.48049927,Sandstone
3334.671069,0.025599999,718.2362061,0.212500006,0.113399997,84.17060089,20.81130028,0.170399994,0,2.25819993,58.02600098,Limestone
3334.82347,0.026000001,876.4790039,0.219400004,0.110699996,85.19580078,20.3757,0.179900005,0,2.24909997,57.13430023,Limestone
3334.97587,0.0261,822.210083,0.224299997,0.116599999,85.9509964,21.30960083,0.182300001,0,2.237699986,57.55379868,Limestone
3335.12827,0.0261,772.588623,0.229200006,0.122599997,86.63929749,22.24040031,0.178599998,0,2.219000101,58.56570053,Sandstone
