DEPTH,BVW,KLOGH,PHIF,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3067.056134,0.073100001,0.0126,0.073100001,0.498299986,79.64949799,51.33390045,0.149599999,0,2.522000074,2.170799971,Claystone
3067.208534,0.075599998,0.01,0.075599998,0.511699975,79.78939819,52.63130188,0.159400001,0,2.517699957,2.197000027,Claystone
3067.360935,0.081500001,0.0106,0.081500001,0.513999999,81.85479736,52.86159897,0.159199998,0,2.507400036,2.147599936,Claystone
3067.513335,0.0814,0.0125,0.0814,0.505900025,82.48699951,52.07369995,0.1602,0,2.507499933,2.076100111,Claystone
3067.665735,0.082699999,0.0109,0.082699999,0.513800025,81.49549866,52.84329987,0.159799993,0,2.505199909,2.114599943,Claystone
3067.818136,0.081299998,0.0112,0.081299998,0.511300027,80.1473999,52.59960175,0.158199996,0,2.507699966,2.103899956,Claystone
3067.970536,0.084399998,0.0076,0.084399998,0.532800019,79.86139679,54.6833992,0.164299995,0,2.502300024,2.069200039,Claystone
3068.122936,0.080200002,0.0066,0.080200002,0.535600007,79.98539734,54.95439911,0.162100002,0,2.50970006,2.131299973,Claystone
3068.275337,0.077200003,0.0079,0.077200003,0.524600029,78.49759674,53.88710022,0.149399996,0,2.514899969,2.085200071,Claystone
3068.427737,0.077200003,0.0129,0.077200003,0.500899971,77.89479828,51.58390045,0.156499997,0,2.514899969,2.138400078,Claystone
3068.580137,0.082800001,0.0251,0.082800001,0.473699987,78.54139709,48.94760132,0.153899997,0,2.505100012,2.140300035,Claystone
3068.732537,0.096600004,0.056899998,0.123099998,0.469999999,79.32440186,48.59080124,0.149000004,0,2.493900061,2.154599905,Claystone
3068.884938,0.087700002,0.026900001,0.087700002,0.474700004,80.79219818,49.04109955,0.157199994,0,2.496500015,2.102900028,Claystone
3069.037338,0.086199999,0.023,0.086199999,0.481000006,81.04740143,49.65240097,0.150399998,0,2.49909997,2.103800058,Claystone
3069.189738,0.084399998,0.0184,0.084399998,0.490099996,81.66829681,50.53549957,0.152199998,0,2.502300024,2.107899904,Claystone
3069.342139,0.083400004,0.0139,0.083400004,0.502699971,82.20410156,51.76179886,0.148100004,0,2.504100084,2.059200048,Claystone
3069.494539,0.079499997,0.0117,0.079499997,0.507600009,82.41590118,52.23410034,0.158399999,0,2.510900021,2.013799906,Claystone
3069.646939,0.0801,0.0085,0.0801,0.523500025,82.21019745,53.77500153,0.158700004,0,2.509799957,1.965999961,Claystone
3069.79934,0.078299999,0.0056,0.078299999,0.542400002,81.86100006,55.6094017,0.160099998,0,2.512900114,1.993600011,Claystone
3069.95174,0.082599998,0.0054,0.082599998,0.547500014,81.81900024,56.10739899,0.164499998,0,2.505500078,1.973999977,Claystone
3070.10414,0.077299997,0.0048,0.077299997,0.548600018,81.69409943,56.21720123,0.1708,0,2.514800072,1.969499946,Claystone
3070.256541,0.080399998,0.0058,0.080399998,0.541899979,82.14430237,55.5625,0.158299997,0,2.509299994,1.968199968,Claystone
3070.408941,0.089699998,0.007,0.089699998,0.541299999,82.20709991,55.50370026,0.172700003,0,2.493000031,1.960299969,Claystone
3070.561341,0.096100003,0.0091,0.096100003,0.534500003,81.61399841,54.84749985,0.172600001,0,2.481800079,1.930299997,Claystone
